text,label
Your profile has been successfully updated.,ham
Your ticket #12345 won $5000 in the weekly draw! https://secure2838.org,spam
Get generic Viagra for $2.99! No prescription needed: https://prize8455.org,spam
Single girls near you want to meet! View profile: https://verify7860.net,spam
Get generic Viagra for $2.99! No prescription needed: https://win9572.info,spam
Movie night this Friday! We're watching the new comedy at our place.,ham
Account warning: Your bank needs verification. Click here: https://update3583.biz,spam
Confirmation: massage session booked for Friday at 4pm.,ham
Thanks for the gift! It was really thoughtful of you.,ham
"You're our 1,000,000th visitor! Click to spin the prize wheel! https://confirm1733.co",spam
Congratulations! Your email won $500 in the weekly sweepstakes. Claim at: https://win2390.com,spam
Enhance your performance with natural supplements. 50% discount: https://prize6231.io,spam
"Hey John, how are you doing? Let's catch up soon!",ham
Family reunion planning: Can you bring desserts?,ham
Can you review the marketing document before tomorrow?,ham
Concert tickets for next month are on sale now!,ham
Concert tickets for next month are on sale now!,ham
Your perfect match is waiting! Sign up free: https://claim2842.info,spam
Tesla stock ALERT! Price expected to rise 200%. Invest now at https://confirm6181.co,spam
Make 500% daily returns with our crypto trading bot! Sign up: https://claimnow4449.com,spam
The deadline for the report has been extended to Friday.,ham
Your package from Amazon will arrive by tomorrow.,ham
Confirmation: massage session booked for Friday at 4pm.,ham
Movie night this Friday! We're watching the new comedy at our place.,ham
Grandpa's 80th birthday is next month. What should we get him?,ham
Quick cash! Online opportunity. $1000 immediate payment: https://login3662.net,spam
The laptop you ordered is now available for pickup.,ham
Family reunion planning: Can you bring desserts?,ham
Mom asked if you're coming for Thanksgiving dinner this Sunday.,ham
Find love today! 1000+ members online near you: https://update3962.io,spam
CONGRATULATIONS! You've won $1000 in the Mega lottery! Click here to claim your prize now: https://secure8725.biz,spam
Client called about the proposal - please call them back.,ham
Thanks for the gift! It was really thoughtful of you.,ham
Final notice: Unclaimed lottery prize of $25000! https://secure6093.net,spam
Great job on the sales presentation! Everyone loved it.,ham
Quick cash! Online opportunity. $1000 immediate payment: https://login9722.biz,spam
Final notice: Unclaimed lottery prize of $25000! https://update6571.info,spam
Just saw your favorite band and thought of you! How have you been?,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Make money online! Easy system. Start now: https://win2805.co,spam
Confirmation: massage session booked for Friday at 4pm.,ham
You are the lucky winner of our annual giveaway! Claim $5000 now at https://login9748.io,spam
Family reunion planning: Can you bring desserts?,ham
Can you pick up milk from the store on your way home?,ham
Meeting reminder: Project review at 2pm in conference room B.,ham
Work from home! Earn $500/day. No experience needed: https://prize8634.com,spam
URGENT: Your PayPal account will be suspended. Verify now: https://secure1522.net,spam
New message from David on your social media account.,ham
URGENT: Data entry positions available. Apply: https://secure3011.biz,spam
Generic medications available! 90 pills for $49.99. Order: https://prize266.co,spam
Sale alert: 30% off on winter clothing this weekend only!,ham
Your perfect match is waiting! Sign up free: https://confirm5049.org,spam
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Suspicious activity on your Amazon account. Please verify details: https://verify721.org,spam
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Make money online! Easy system. Start now: https://confirm5764.biz,spam
The laptop you ordered is now available for pickup.,ham
Natural health supplements. 30 day trial: https://confirm3305.org,spam
Thanks for the gift! It was really thoughtful of you.,ham
Weather alert: heavy rain expected in your area tonight.,ham
Congratulations! Your email won $500 in the weekly sweepstakes. Claim at: https://account7095.biz,spam
Grandpa's 80th birthday is next month. What should we get him?,ham
Concert tickets for next month are on sale now!,ham
The deadline for the report has been extended to Friday.,ham
Can you pick up milk from the store on your way home?,ham
"International lottery - You've won $1,000,000! Claim: https://secure799.io",spam
Reminder: Annual check-up tomorrow at 11am.,ham
Meeting reminder: Project review at 2pm in conference room B.,ham
Thanks for the gift! It was really thoughtful of you.,ham
Weather alert: heavy rain expected in your area tonight.,ham
Your profile has been successfully updated.,ham
URGENT: Your PayPal account will be suspended. Verify now: https://claim2191.net,spam
Great job on the sales presentation! Everyone loved it.,ham
Hot singles in your area are interested! Chat now: https://claimnow3494.net,spam
Your package from Amazon will arrive by tomorrow.,ham
Family reunion planning: Can you bring desserts?,ham
Movie night this Friday! We're watching the new comedy at our place.,ham
CONGRATULATIONS! You've won $1000 in the Mega lottery! Click here to claim your prize now: https://win5674.biz,spam
Concert tickets for next month are on sale now!,ham
Want to grab lunch at our usual place?,ham
Your magazine subscription renewal is due on Friday.,ham
Account warning: Your bank needs verification. Click here: https://confirm5731.biz,spam
Become a product tester. Earn $50/hour. Sign up: https://account1803.org,spam
Generic medications available! 90 pills for $49.99. Order: https://confirm7853.info,spam
Account warning: Your bank needs verification. Click here: https://prize2336.info,spam
Family reunion planning: Can you bring desserts?,ham
Mom asked if you're coming for Thanksgiving dinner this Sunday.,ham
FDA approved weight loss pills. 70% off today: https://confirm5780.io,spam
Generic medications available! 90 pills for $49.99. Order: https://claimnow4367.com,spam
Your package from Amazon will arrive by tomorrow.,ham
Security alert: Unusual login detected. Confirm your identity at https://win7598.com,spam
The deadline for the report has been extended to Friday.,ham
Want to grab lunch at our usual place?,ham
Security alert: Unusual login detected. Confirm your identity at https://claim857.org,spam
Tesla stock ALERT! Price expected to rise 200%. Invest now at https://win7261.org,spam
Enhance your performance with natural supplements. 50% discount: https://win3465.biz,spam
Your package from Amazon will arrive by tomorrow.,ham
Your profile has been successfully updated.,ham
Forex trading signal - 95% accuracy. Start with $250: https://confirm5806.info,spam
Movie night this Friday! We're watching the new comedy at our place.,ham
Can you pick up milk from the store on your way home?,ham
The deadline for the report has been extended to Friday.,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Make money online! Easy system. Start now: https://claimnow8461.net,spam
Your bank statement is now available online.,ham
Forex trading signal - 95% accuracy. Start with $250: https://claimnow6950.org,spam
Reminder: Annual check-up tomorrow at 11am.,ham
Concert tickets for next month are on sale now!,ham
Your package from Amazon will arrive by tomorrow.,ham
"Hey John, how are you doing? Let's catch up soon!",ham
Final notice: Unclaimed lottery prize of $25000! https://claimnow1769.info,spam
Thanks for your purchase! Here's 15% off your next order.,ham
Thanks for the gift! It was really thoughtful of you.,ham
Your package from Amazon will arrive by tomorrow.,ham
Road trip to the beach this weekend? I'll drive!,ham
Crypto millionaire reveals secret! Earn 300% monthly: https://prize6280.io,spam
Become a product tester. Earn $50/hour. Sign up: https://login578.biz,spam
"International lottery - You've won $1,000,000! Claim: https://claimnow5404.com",spam
Forex trading signal - 95% accuracy. Start with $250: https://claimnow9073.biz,spam
Tesla stock ALERT! Price expected to rise 200%. Invest now at https://update4202.com,spam
Can you review the marketing document before tomorrow?,ham
Client called about the proposal - please call them back.,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
"International lottery - You've won $1,000,000! Claim: https://account3546.info",spam
Crypto millionaire reveals secret! Earn 300% monthly: https://claim3974.com,spam
Team meeting at 10am to discuss the Q4 project.,ham
Enhance your performance with natural supplements. 50% discount: https://account6566.biz,spam
Reminder: Annual check-up tomorrow at 11am.,ham
